id;Fecha;MENCION
51013;2011-03-18;TECNICO SUPERIOR EN RADIOLOGIA E IMAGENOLOGIA
58088;2014-11-28;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
46137;2012-07-13;ARQUITECTO
43469;2013-06-28;LICENCIADO EN CIENCIAS ESTADISTICAS
51589;2011-03-25;TECNICO SUPERIOR EN ENFERMERIA
63039;2013-12-13;INGENIERO ELECTRICISTA
44576;2012-06-22;LICENCIADO EN CONTADURIA PUBLICA
38162;2013-12-06;MEDICO CIRUJANO
53924;2011-12-02;SOCIOLOGO
44662;2016-12-13;ODONTOLOGO
37786;2013-12-06;MEDICO CIRUJANO
46128;2013-03-15;ARQUITECTO
59445;2015-12-11;MEDICO CIRUJANO
46530;2016-12-13;INGENIERO HIDROMETEOROLOGISTA
35407;2010-11-11;MEDICO CIRUJANO
50708;2009-10-23;TECNICO SUPERIOR EN ENFERMERIA
50708;2013-07-12;LICENCIADO EN ENFERMERIA
50895;2012-07-13;LICENCIADO EN NUTRICION Y DIETETICA
47935;2015-07-17;ODONTOLOGO
58859;2015-12-11;MEDICO CIRUJANO
35193;2009-12-11;LICENCIADO EN BIOANALISIS
41857;2011-12-09;MEDICO CIRUJANO
51958;2012-11-30;LICENCIADO EN NUTRICION Y DIETETICA
51526;2012-12-14;MEDICO CIRUJANO
50346;2015-07-03;LICENCIADO EN BIOLOGIA
46996;2010-11-26;ABOGADO
41902;2011-12-09;MEDICO CIRUJANO
48687;2012-12-07;ECONOMISTA
62139;2014-11-14;SOCIOLOGO
55144;2015-07-17;INGENIERO ELECTRICISTA
40123;2009-12-04;LICENCIADO EN ESTUDIOS INTERNACIONALES
38817;2013-03-15;ARQUITECTO
64327;2015-12-11;MEDICO VETERINARIO
35004;2010-07-23;LICENCIADO EN TRADUCCION E INTERPRETACION
51977;2014-11-21;LICENCIADO EN GEOGRAFIA
52120;2011-12-16;FARMACEUTICO
42753;2011-12-13;ODONTOLOGO
43323;2011-07-15;ARQUITECTO
58796;2015-07-17;ODONTOLOGO
25648;2008-12-04;ECONOMISTA
36064;2011-07-08;INGENIERO MECANICO
77690;2015-12-11;ARQUITECTO
41595;2010-11-26;ABOGADO
41595;2012-06-22;LICENCIADO EN ESTUDIOS INTERNACIONALES
79388;2014-03-14;TECNICO SUPERIOR EN FISIOTERAPIA
72582;2013-03-08;TECNICO SUPERIOR EN FISIOTERAPIA
39677;2009-12-04;SOCIOLOGO
37591;2010-06-04;LICENCIADO EN TRABAJO SOCIAL
40936;2008-01-18;TECNICO SUPERIOR EN INSPECCION EN SALUD PUBLICA
79431;2013-03-08;TECNICO SUPERIOR EN FISIOTERAPIA
35153;2009-11-27;ABOGADO
72587;2012-03-22;TECNICO SUPERIOR EN FISIOTERAPIA
28814;2010-06-18;INGENIERO DE PETROLEO
46754;2009-03-27;TECNICO SUPERIOR EN ENFERMERIA
46754;2012-11-16;LICENCIADO EN ENFERMERIA
52175;2010-11-26;ABOGADO
35217;2010-11-11;MEDICO CIRUJANO
45650;2011-07-01;LICENCIADO EN TRABAJO SOCIAL
46752;2011-07-08;INGENIERO DE PETROLEO
85500;2014-03-14;TECNICO SUPERIOR EN CARDIOPULMONAR
53032;2012-11-30;ARQUITECTO
29493;2008-12-12;LICENCIADO EN BIOANALISIS
45579;2012-11-23;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
40543;2009-06-05;LICENCIADO EN ESTUDIOS INTERNACIONALES
69831;2016-11-04;ARQUITECTO
50904;2014-12-11;MEDICO CIRUJANO
89231;2014-11-28;ABOGADO
51375;2013-12-13;INGENIERO ELECTRICISTA
51534;2011-03-18;LICENCIADO EN FISIOTERAPIA
50082;2012-12-07;LICENCIADO EN CONTADURIA PUBLICA
43201;2011-07-01;LICENCIADO EN ADMINISTRACION COMERCIAL
35884;2013-12-06;MEDICO CIRUJANO
36881;2012-12-14;MEDICO CIRUJANO
44984;2011-07-01;LICENCIADO EN CONTADURIA PUBLICA
41872;2011-07-08;LICENCIADO EN NUTRICION Y DIETETICA
53863;2012-11-30;ARQUITECTO
36780;2010-06-18;LICENCIADO EN COMPUTACION
49714;2013-12-05;LICENCIADO EN BIOLOGIA
75491;2016-07-29;INGENIERO MECANICO
57839;2013-06-28;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
39548;2010-06-04;LICENCIADO EN CONTADURIA PUBLICA
50798;2012-12-14;MEDICO CIRUJANO
45599;2014-07-25;LICENCIADO EN BIOANALISIS
53692;2012-11-30;LICENCIADO EN EDUCACION
45588;2012-11-30;LICENCIADO EN TRADUCCION
52070;2013-12-06;MEDICO CIRUJANO
52906;2016-12-16;MEDICO CIRUJANO
48559;2013-06-28;ECONOMISTA
43681;2011-01-28;LICENCIADO EN BIBLIOTECOLOGIA
43791;2010-12-03;ECONOMISTA
50581;2012-12-14;MEDICO CIRUJANO
50324;2016-07-15;ANTROPOLOGO
46170;2013-03-15;ARQUITECTO
46962;2012-12-07;SOCIOLOGO
49701;2016-07-15;LICENCIADO EN CIENCIAS ESTADISTICAS
46235;2010-06-04;LICENCIADO EN ESTUDIOS INTERNACIONALES
42830;2011-07-01;LICENCIADO EN ESTUDIOS INTERNACIONALES
41855;2013-12-06;MEDICO CIRUJANO
40832;2011-07-01;ECONOMISTA
35077;2010-01-29;LICENCIADO EN COMUNICACION SOCIAL
35077;2013-06-28;LICENCIADO EN ESTUDIOS INTERNACIONALES
41474;2014-04-25;LICENCIADO EN LETRAS
54635;2014-07-29;INGENIERO MECANICO
60230;2015-05-08;LICENCIADO EN TRADUCCION
54554;2016-07-29;INGENIERO QUIMICO
51193;2012-12-13;INGENIERO DE PETROLEO
51319;2016-07-29;INGENIERO ELECTRICISTA
53605;2010-01-22;TECNICO SUPERIOR EN INFORMACION DE SALUD
41943;2011-12-09;MEDICO CIRUJANO
68855;2017-07-21;FARMACEUTICO
41261;2011-01-28;LICENCIADO EN TRADUCCION
41751;2014-03-28;LICENCIADO EN CONTADURIA PUBLICA
41380;2010-07-23;LICENCIADO EN ARTES
41748;2012-07-13;LICENCIADO EN COMPUTACION
43340;2013-03-15;ARQUITECTO
41731;2010-12-10;LICENCIADO EN FISICA
39689;2012-12-07;LICENCIADO EN CIENCIAS ACTUARIALES
34899;2010-07-23;LICENCIADO EN COMUNICACION SOCIAL
40420;2013-12-13;INGENIERO MECANICO
34511;2010-11-26;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
60388;2016-12-02;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
56531;2016-07-15;LICENCIADO EN CIENCIAS ESTADISTICAS
54214;2017-07-21;LICENCIADO EN COMPUTACIÓN
53574;2011-11-25;ABOGADO
53985;2011-12-02;SOCIOLOGO
89237;2015-11-13;LICENCIADO EN ENFERMERIA
45533;2012-07-27;ODONTOLOGO
68282;2016-12-16;LICENCIADO EN NUTRICION Y DIETETICA
43657;2011-01-28;LICENCIADO EN COMUNICACION SOCIAL
54863;2017-06-02;Licenciado en Estudios Internacionales
43658;2012-11-30;LICENCIADO EN TRADUCCION
34301;2010-07-27;ODONTOLOGO
42864;2011-07-21;ODONTOLOGO
11602;2010-04-23;ARQUITECTO
42829;2011-07-08;INGENIERO CIVIL
40350;2011-12-16;INGENIERO MECANICO
30737;2008-11-14;FARMACEUTICO
44179;2011-11-25;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
32046;2009-06-05;LICENCIADO EN CONTADURIA PUBLICA
53849;2013-11-22;ARQUITECTO
46806;2013-06-28;LICENCIADO EN CIENCIAS ACTUARIALES
37404;2009-12-04;LICENCIADO EN ESTUDIOS INTERNACIONALES
36007;2009-06-12;INGENIERO DE PETROLEO
58706;2015-07-17;ODONTOLOGO
89240;2018-03-02;LICENCIADO EN FISIOTERAPIA
56547;2014-04-25;LICENCIADO EN LETRAS
29941;2008-12-04;ECONOMISTA
42247;2010-11-11;FARMACEUTICO
42030;2012-12-14;LICENCIADO EN QUIMICA
31769;2010-12-10;INGENIERO MECANICO
51502;2012-12-14;MEDICO CIRUJANO
50640;2012-11-30;ARQUITECTO
39787;2010-12-03;LICENCIADO EN CONTADURIA PUBLICA
42058;2012-07-20;INGENIERO QUIMICO
49667;2016-07-29;LICENCIADO EN COMPUTACION
41099;2011-07-21;MEDICO VETERINARIO
54742;2016-07-29;INGENIERO ELECTRICISTA
77512;2016-11-04;ARQUITECTO
34508;2010-07-09;MEDICO VETERINARIO
42282;2009-01-16;TECNICO SUPERIOR EN CARDIOPULMONAR
42282;2014-12-11;MEDICO CIRUJANO
28219;2009-01-23;LICENCIADO EN COMUNICACION SOCIAL
50420;2013-12-06;MEDICO CIRUJANO
55407;2013-12-05;LICENCIADO EN NUTRICION Y DIETETICA
35880;2010-11-11;MEDICO CIRUJANO
53555;2014-11-28;ABOGADO
43671;2012-03-30;LICENCIADO EN GEOGRAFIA
43198;2010-12-14;ODONTOLOGO
50218;2010-12-03;LICENCIADO EN ESTUDIOS INTERNACIONALES
50061;2015-07-17;ODONTOLOGO
43150;2010-12-10;INGENIERO CIVIL
41311;2013-11-29;LICENCIADO EN LETRAS
46939;2012-06-22;SOCIOLOGO
62380;2012-06-22;LICENCIADO EN ESTUDIOS INTERNACIONALES
41495;2011-01-28;LICENCIADO EN COMUNICACION SOCIAL
48941;2012-03-30;LICENCIADO EN PSICOLOGIA
44492;2015-12-11;MEDICO VETERINARIO
54556;2013-07-19;INGENIERO CIVIL
48661;2010-12-03;LICENCIADO EN ESTUDIOS INTERNACIONALES
39174;2009-11-13;FARMACEUTICO
46164;2011-07-15;ARQUITECTO
43966;2011-07-01;ANTROPOLOGO
53315;2013-11-28;ABOGADO
54869;2016-07-29;INGENIERO QUIMICO
45725;2013-11-29;LICENCIADO EN ARTES
51277;2011-12-16;INGENIERO DE PETROLEO
52506;2013-12-06;MEDICO CIRUJANO
39904;2012-07-13;ARQUITECTO
29435;2010-11-11;MEDICO CIRUJANO
49931;2013-12-05;LICENCIADO EN QUIMICA
44400;2013-06-28;LICENCIADO EN ADMINISTRACION COMERCIAL
42340;2011-12-09;MEDICO CIRUJANO
36539;2015-12-03;LICENCIADO EN ESTUDIOS INTERNACIONALES
50546;2011-11-25;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
42617;2011-07-01;LICENCIADO EN ESTUDIOS INTERNACIONALES
29133;2009-11-13;MEDICO CIRUJANO
42468;2011-12-09;MEDICO CIRUJANO
50085;2018-04-27;ODONTÓLOGO
25650;2009-11-13;MEDICO CIRUJANO
64946;2015-05-08;LICENCIADO EN PSICOLOGIA
29446;2011-12-09;MEDICO CIRUJANO
52702;2012-11-30;LICENCIADO EN ARTES
42329;2012-12-14;MEDICO CIRUJANO
40226;2009-06-05;LICENCIADO EN ESTUDIOS INTERNACIONALES
50615;2013-12-06;MEDICO CIRUJANO
37045;2010-06-04;LICENCIADO EN CONTADURIA PUBLICA
46724;2013-12-05;LICENCIADO EN NUTRICION Y DIETETICA
29344;2008-11-28;ABOGADO
54426;2014-07-18;MEDICO VETERINARIO
51044;2011-03-18;LICENCIADO EN FISIOTERAPIA
38746;2010-07-23;LICENCIADO EN ARTES
40074;2010-11-05;LICENCIADO EN NUTRICION Y DIETETICA
35897;2012-12-14;MEDICO CIRUJANO
52802;2013-12-13;INGENIERO DE PETROLEO
28565;2011-12-16;INGENIERO MECANICO
68714;2015-11-20;LICENCIADO EN TRADUCCION
49668;2012-11-23;ABOGADO
51474;2011-12-13;ODONTOLOGO
34408;2009-12-11;ODONTOLOGO
44213;2010-04-23;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
45737;2012-12-14;MEDICO CIRUJANO
41978;2012-12-14;MEDICO CIRUJANO
39619;2013-06-28;LICENCIADO EN ADMINISTRACION COMERCIAL
49059;2013-03-22;LICENCIADO EN LETRAS
82227;2014-07-25;LICENCIADO EN ENFERMERIA
30747;2009-11-13;FARMACEUTICO
41961;2011-12-09;MEDICO CIRUJANO
60606;2012-11-30;LICENCIADO EN COMUNICACION SOCIAL
43437;2014-07-29;ODONTOLOGO
49717;2014-07-04;LICENCIADO EN FISICA
52043;2016-07-01;LICENCIADO EN GEOGRAFIA
78390;2015-06-19;SOCIOLOGO
50179;2012-06-22;LICENCIADO EN CONTADURIA PUBLICA
52746;2014-03-28;FARMACEUTICO
37692;2009-11-27;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
50576;2013-07-26;ODONTOLOGO
43778;2013-03-22;LICENCIADO EN TRADUCCION E INTERPRETACION
41907;2012-12-14;MEDICO CIRUJANO
34665;2010-01-29;LICENCIADO EN BIBLIOTECOLOGIA
56692;2013-06-28;ECONOMISTA
68408;2016-11-25;LICENCIADO EN HISTORIA
42928;2011-12-13;ODONTOLOGO
57652;2013-11-28;ABOGADO
43683;2012-12-14;MEDICO CIRUJANO
59300;2014-07-29;INGENIERO MECANICO
39552;2010-12-03;ANTROPOLOGO
55106;2014-07-18;MEDICO VETERINARIO
42577;2011-11-25;ABOGADO
66820;2014-07-29;INGENIERO CIVIL
50652;2012-07-13;LICENCIADO EN BIOANALISIS
34438;2010-12-03;LICENCIADO EN ESTUDIOS INTERNACIONALES
46498;2012-06-22;ECONOMISTA
84162;2013-03-08;TECNICO SUPERIOR EN RADIOLOGIA E IMAGENOLOGIA
41976;2011-12-09;MEDICO CIRUJANO
35487;2011-12-09;MEDICO CIRUJANO
50953;2012-07-13;LICENCIADO EN NUTRICION Y DIETETICA
50453;2009-10-23;TECNICO SUPERIOR EN ENFERMERIA
50453;2013-07-12;LICENCIADO EN ENFERMERIA
49153;2012-03-30;LICENCIADO EN FILOSOFIA
48788;2011-12-02;ECONOMISTA
42317;2013-12-06;MEDICO CIRUJANO
34361;2010-07-27;ODONTOLOGO
36667;2013-12-13;INGENIERO QUIMICO
35126;2012-12-14;MEDICO CIRUJANO
65320;2014-07-04;LICENCIADO EN FISICA
38490;2016-07-29;INGENIERO AGRONOMO                                          
34799;2010-07-23;LICENCIADO EN EDUCACION
34799;2014-04-25;LICENCIADO EN PSICOLOGIA
63573;2011-03-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
71745;2018-03-02; 	LICENCIADO EN ENFERMERÍA
31313;2009-12-04;LICENCIADO EN TRABAJO SOCIAL
48920;2014-11-21;LICENCIADO EN FILOSOFIA
72012;2014-07-29;INGENIERO GEOLOGO
79129;2014-07-29;INGENIERO GEOLOGO
51971;2014-04-25;LICENCIADO EN GEOGRAFIA
63342;2010-11-05;LICENCIADO EN ENFERMERIA
70901;2012-03-23;LICENCIADO EN ENFERMERIA
36992;2008-12-04;LICENCIADO EN ESTUDIOS INTERNACIONALES
50706;2010-04-23;TECNICO SUPERIOR EN ENFERMERIA
43228;2011-07-01;LICENCIADO EN TRABAJO SOCIAL
41238;2011-01-28;LICENCIADO EN PSICOLOGIA
53252;2015-11-27;ABOGADO
41415;2011-01-28;LICENCIADO EN ARCHIVOLOGIA
35515;2013-12-06;MEDICO CIRUJANO
37259;2011-07-08;LICENCIADO EN MATEMATICA
64573;2014-04-04;ODONTOLOGO
37357;2014-03-28;LICENCIADO EN ESTUDIOS INTERNACIONALES
42445;2015-06-05;LICENCIADO EN NUTRICION Y DIETETICA
46866;2013-12-06;MEDICO CIRUJANO
43204;2011-12-13;ODONTOLOGO
54237;2014-03-28;SOCIOLOGO
52984;2014-03-28;LICENCIADO EN ADMINISTRACION COMERCIAL
35053;2013-11-28;ABOGADO
32397;2012-06-22;ECONOMISTA
84440;2017-12-05;ABOGADO
51997;2011-07-01;LICENCIADO EN ESTUDIOS INTERNACIONALES
43473;2015-11-20;LICENCIADO EN LETRAS
42364;2013-07-19;INGENIERO CIVIL
50110;2017-06-02;Economista
50955;2012-11-30;LICENCIADO EN BIOANALISIS
50292;2012-12-13;INGENIERO MECANICO
52237;2011-11-25;ABOGADO
43662;2011-12-16;LICENCIADO EN BIOLOGIA
36384;2016-12-13;INGENIERO GEOLOGO
34477;2011-07-21;MEDICO VETERINARIO
43326;2013-11-22;ARQUITECTO
51448;2011-12-16;INGENIERO CIVIL
42391;2011-12-09;MEDICO CIRUJANO
30375;2011-07-01;ANTROPOLOGO
48305;2013-07-26;INGENIERO AGRONOMO
40268;2012-12-13;INGENIERO ELECTRICISTA
58795;2015-07-17;ODONTOLOGO
52258;2011-12-16;FARMACEUTICO
63258;2013-11-28;ABOGADO
50918;2012-12-14;MEDICO CIRUJANO
39598;2010-12-03;LICENCIADO EN CONTADURIA PUBLICA
71667;2012-03-23;LICENCIADO EN ENFERMERIA
89257;2016-12-02;ABOGADO
42379;2013-07-04;LICENCIADO EN COMPUTACION
82560;2015-06-05;LICENCIADO EN ENFERMERIA
28245;2016-07-28;LICENCIADO EN ARTES
75487;2014-07-25;LICENCIADO EN ENFERMERIA
35760;2010-11-11;MEDICO CIRUJANO
40499;2016-12-13;INGENIERO CIVIL
48876;2015-11-20;LICENCIADO EN GEOGRAFIA
37928;2011-07-08;LICENCIADO EN COMPUTACION
59296;2015-07-17;INGENIERO MECANICO
53840;2012-11-23;ABOGADO
44209;2010-11-26;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
39777;2014-03-28;LICENCIADO EN CIENCIAS ACTUARIALES
38501;2010-11-11;MEDICO CIRUJANO
52169;2014-11-21;LICENCIADO EN FILOSOFIA
42254;2011-07-08;LICENCIADO EN NUTRICION Y DIETETICA
36834;2012-12-13;INGENIERO QUIMICO
54171;2011-11-25;ABOGADO
38710;2009-12-04;LICENCIADO EN TRABAJO SOCIAL
38710;2014-11-28;ABOGADO
48838;2011-12-13;ODONTOLOGO
31252;2008-06-13;LICENCIADO EN ESTUDIOS INTERNACIONALES
63841;2018-12-07;ECONOMISTA
89264;2016-07-15;LICENCIADO EN ESTUDIOS INTERNACIONALES
50648;2012-12-14;MEDICO CIRUJANO
57560;2012-11-23;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
44022;2014-03-28;LICENCIADO EN ADMINISTRACION COMERCIAL
40432;2011-12-16;INGENIERO CIVIL
35386;2010-03-26;LICENCIADO EN NUTRICION Y DIETETICA
53533;2011-11-25;ABOGADO
69978;2018-03-02;LICENCIADO EN FISIOTERAPIA
71811;2015-06-05;TECNICO SUPERIOR EN ENFERMERIA
44590;2011-11-25;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
43135;2010-06-04;LICENCIADO EN ESTUDIOS INTERNACIONALES
50683;2012-07-13;LICENCIADO EN NUTRICION Y DIETETICA
44966;2011-01-28;LICENCIADO EN BIBLIOTECOLOGIA
39841;2014-03-28;FARMACEUTICO
42211;2017-03-17;LICENCIADO EN BIOANÁLISIS
52480;2011-11-25;ABOGADO
74855;2012-11-16;TECNICO SUPERIOR EN ENFERMERIA
57812;2018-07-20;INGENIERO QUÍMICO
36036;2012-12-13;INGENIERO DE PETROLEO
14052;2010-06-18;INGENIERO QUIMICO
78729;2015-11-13;LICENCIADO EN ENFERMERIA
58733;2015-07-17;ODONTOLOGO
63555;2011-03-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
57743;2014-12-05;LICENCIADO EN QUIMICA
42828;2011-07-08;INGENIERO QUIMICO
42790;2011-12-16;INGENIERO CIVIL
43078;2012-06-22;ECONOMISTA
85473;2014-03-14;TECNICO SUPERIOR EN CARDIOPULMONAR
40811;2016-11-04;ARQUITECTO
55084;2013-03-15;ARQUITECTO
40790;2012-07-13;ARQUITECTO
53049;2011-11-11;ARQUITECTO
48139;2012-07-13;ARQUITECTO
55103;2012-11-30;ARQUITECTO
53058;2012-07-13;ARQUITECTO
50697;2012-12-14;MEDICO CIRUJANO
49225;2011-11-11;LICENCIADO EN PSICOLOGIA
29043;2009-01-23;LICENCIADO EN COMUNICACION SOCIAL
71345;2010-11-05;LICENCIADO EN ENFERMERIA
34727;2012-11-30;LICENCIADO EN ARTES
36468;2010-07-23;LICENCIADO EN COMUNICACION SOCIAL
35420;2010-11-11;MEDICO CIRUJANO
39173;2011-12-09;MEDICO CIRUJANO
28253;2010-07-23;LICENCIADO EN COMUNICACION SOCIAL
41673;2017-05-12;LICENCIADO EN PSICOLOGÍA
41129;2011-07-21;MEDICO VETERINARIO
71790;2014-07-25;LICENCIADO EN ENFERMERIA
55088;2013-03-15;ARQUITECTO
28489;2009-07-17;LICENCIADO EN TRADUCCION
43312;2013-03-15;ARQUITECTO
54678;2013-07-19;INGENIERO CIVIL
37857;2012-11-30;LICENCIADO EN COMUNICACION SOCIAL
44344;2011-12-09;INGENIERO AGRONOMO
58747;2013-12-06;MEDICO CIRUJANO
48749;2011-12-13;ODONTOLOGO
44481;2013-07-26;ODONTOLOGO
51574;2012-12-13;INGENIERO METALURGICO
57765;2014-11-28;ABOGADO
36730;2010-12-10;LICENCIADO EN BIOLOGIA
27634;2009-12-11;LICENCIADO EN QUIMICA
56217;2012-11-23;ABOGADO
31568;2012-07-13;ARQUITECTO
40547;2010-12-03;LICENCIADO EN CIENCIAS ACTUARIALES
51399;2013-07-19;INGENIERO DE PETROLEO
51903;2013-12-06;MEDICO CIRUJANO
50634;2012-12-14;MEDICO CIRUJANO
51660;2012-12-14;MEDICO CIRUJANO
51857;2012-12-14;MEDICO CIRUJANO
50761;2012-12-14;MEDICO CIRUJANO
50912;2013-03-15;ARQUITECTO
38020;2010-12-10;LICENCIADO EN MATEMATICA
64354;2014-07-18;MEDICO VETERINARIO
46446;2011-12-16;INGENIERO ELECTRICISTA
43393;2013-11-22;ARQUITECTO
54487;2015-12-11;MEDICO VETERINARIO
49224;2012-11-30;LICENCIADO EN EDUCACION
58105;2012-11-23;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
50784;2012-07-13;LICENCIADO EN NUTRICION Y DIETETICA
52066;2012-11-30;LICENCIADO EN NUTRICION Y DIETETICA
39579;2012-12-07;LICENCIADO EN CIENCIAS ACTUARIALES
44592;2013-06-28;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
89275;2016-07-08;LICENCIADO EN ENFERMERIA
46886;2012-12-07;LICENCIADO EN CIENCIAS ACTUARIALES
59269;2016-07-29;INGENIERO ELECTRICISTA
41220;2011-01-28;LICENCIADO EN PSICOLOGIA
42452;2013-12-06;MEDICO CIRUJANO
71169;2013-03-22;LICENCIADO EN PSICOLOGIA
43190;2009-12-04;LICENCIADO EN ESTUDIOS INTERNACIONALES
59281;2014-07-29;INGENIERO MECANICO
43304;2009-12-04;LICENCIADO EN ESTUDIOS INTERNACIONALES
48694;2012-12-13;ODONTOLOGO
43134;2009-12-04;LICENCIADO EN ESTUDIOS INTERNACIONALES
89276;2016-03-04;LICENCIADO EN TERAPIA CARDIORESPIRATORIA
58352;2013-12-06;MEDICO CIRUJANO
36379;2014-04-25;LICENCIADO EN GEOGRAFIA
43442;2009-12-04;LICENCIADO EN ESTUDIOS INTERNACIONALES
51912;2012-03-30;LICENCIADO EN PSICOLOGIA
49673;2013-12-05;LICENCIADO EN FISICA
52283;2011-11-25;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
41346;2012-03-30;LICENCIADO EN PSICOLOGIA
55448;2014-03-28;LICENCIADO EN ADMINISTRACION COMERCIAL
48630;2011-12-13;ODONTOLOGO
49118;2013-03-22;LICENCIADO EN TRADUCCION E INTERPRETACION
36084;2010-06-18;INGENIERO QUIMICO
40749;2008-05-30;TECNICO SUPERIOR EN ENFERMERIA
40749;2011-03-25;LICENCIADO EN ENFERMERIA
50089;2012-07-13;LICENCIADO EN MATEMATICA
43655;2011-01-28;LICENCIADO EN COMUNICACION SOCIAL
36477;2011-11-11;LICENCIADO EN PSICOLOGIA
43320;2013-03-15;ARQUITECTO
50789;2012-12-14;MEDICO CIRUJANO
52126;2016-07-01;LICENCIADO EN TRADUCCION E INTERPRETACION
50757;2012-12-14;MEDICO CIRUJANO
50502;2012-11-30;LICENCIADO EN NUTRICION Y DIETETICA
52472;2009-10-23;TECNICO SUPERIOR EN ENFERMERIA
52472;2012-03-23;LICENCIADO EN ENFERMERIA
51395;2017-12-12;INGENIERO ELECTRICISTA
41937;2011-07-08;LICENCIADO EN NUTRICION Y DIETETICA
41829;2009-10-23;TECNICO SUPERIOR EN ENFERMERIA
41829;2012-03-23;LICENCIADO EN ENFERMERIA
49782;2015-06-19;ECONOMISTA
53695;2014-11-28;ABOGADO
34452;2010-03-26;ODONTOLOGO
37919;2009-06-05;LICENCIADO EN ESTUDIOS INTERNACIONALES
44426;2014-11-14;ECONOMISTA
54499;2012-12-13;MEDICO VETERINARIO
41778;2012-07-13;LICENCIADO EN BIOLOGIA
35595;2010-03-26;LICENCIADO EN NUTRICION Y DIETETICA
50901;2012-12-14;MEDICO CIRUJANO
51546;2012-12-14;MEDICO CIRUJANO
55180;2012-11-16;TECNICO SUPERIOR EN ENFERMERIA
54488;2012-12-13;MEDICO VETERINARIO
58811;2013-12-06;MEDICO CIRUJANO
58982;2013-12-06;MEDICO CIRUJANO
50674;2012-12-14;MEDICO CIRUJANO
35187;2010-11-11;MEDICO CIRUJANO
42156;2011-12-09;MEDICO CIRUJANO
43518;2011-12-09;MEDICO CIRUJANO
58782;2013-12-06;MEDICO CIRUJANO
48999;2016-11-25;LICENCIADO EN FILOSOFIA
50496;2011-11-25;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
50493;2011-11-25;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
50556;2012-12-14;MEDICO CIRUJANO
50974;2012-12-14;MEDICO CIRUJANO
64534;2014-12-12;ODONTOLOGO
63031;2016-12-13;INGENIERO CIVIL
60265;2013-07-12;LICENCIADO EN NUTRICION Y DIETETICA
58805;2013-12-06;MEDICO CIRUJANO
76647;2016-11-04;ARQUITECTO
71227;2014-12-05;INGENIERO DE PETROLEO
56698;2012-11-30;LICENCIADO EN COMUNICACION SOCIAL
58497;2013-07-12;LICENCIADO EN BIOANALISIS
58497;2013-12-05;LICENCIADO EN BIOANALISIS
52342;2011-12-16;FARMACEUTICO
54539;2016-07-01;LICENCIADO EN EDUCACION
52128;2015-07-17;ODONTOLOGO
62052;2015-12-03;LICENCIADO EN CONTADURIA PUBLICA
50969;2012-12-14;MEDICO CIRUJANO
59298;2012-12-13;INGENIERO ELECTRICISTA
54905;2014-11-14;LICENCIADO EN ADMINISTRACION COMERCIAL
66702;2013-12-13;INGENIERO CIVIL
66124;2015-12-15;LICENCIADO EN COMPUTACION
41927;2011-12-09;MEDICO CIRUJANO
53285;2012-11-23;ABOGADO
63036;2013-07-19;INGENIERO CIVIL
34950;2011-01-28;LICENCIADO EN PSICOLOGIA
41471;2012-11-30;LICENCIADO EN FILOSOFIA
72796;2018-04-27;ODONTÓLOGO
53342;2015-12-03;LICENCIADO EN TRABAJO SOCIAL
37481;2010-12-10;INGENIERO DE PETROLEO
51773;2017-06-02;Licenciado en Contaduría Pública
34753;2009-07-17;LICENCIADO EN COMUNICACION SOCIAL
54583;2015-12-15;INGENIERO GEOLOGO
27973;2009-06-12;LICENCIADO EN QUIMICA
27554;2018-07-27;LICENCIADO EN FÍSICA
40292;2011-07-01;LICENCIADO EN ADMINISTRACION COMERCIAL
39741;2010-06-04;SOCIOLOGO
40322;2013-07-19;INGENIERO CIVIL
50584;2012-12-14;MEDICO CIRUJANO
42746;2014-12-12;ODONTOLOGO
41904;2011-12-09;MEDICO CIRUJANO
49156;2012-03-30;LICENCIADO EN COMUNICACION SOCIAL
58680;2010-11-05;TECNICO SUPERIOR EN ENFERMERIA
58680;2016-07-08;LICENCIADO EN ENFERMERIA
59793;2012-03-23;TECNICO SUPERIOR EN ENFERMERIA
